0000000
64680, 0.0000000000
64702, 0.0000000000
64723, 0.0000000000
64746, 0.0000000000
64768, 0 0.0000000000
64658, 0.0000000000
64680, 0.0000000000
64702, 0.0000000000
64723, 0.0000000000
64746, 0.0000000000
64768, 0Initializing
Do you want to recalibrate the scale? 0 for no, 1 for S1, 2 for S2, 3 for S3, 4 for S4
PRESS ENTER TO START DATA COLLECTION
---------------------------------
Live readings:
Time (ms), Sensor 1 Force (N)
1916, 0.0000000000
1937, 0.0000000000
1957, 0.0000000000
1979, 0.0000000000
1999, 0.0000000000
2020, 0.0000000000
2041, 0.0000000000
2062, 0.0000000000
2082, 0.0000000000
2104, 0.0000000000
2124, 0.0000000000
2145, 0.0000000000
2165, 0.0000000000
2187, 0.0000000000
2207, 0.0000000000
2228, 0.0000000000
2249, 0.0000000000
2270, 0.0000000000
2290, 0.0000000000
2312, 0.0000000000
2332, 0.0000000000
2353, 0.0000000000
2374, 0.0000000000
2395, 0.0000000000
2415, 0.0000000000
2437, 0.0000000000
2457, 0.0000000000
2478, 0.0000000000
2498, 0.0000000000
2520, 0.0000000000
2540, 0.0000000000
2561, 0.0000000000
2582, 0.0000000000
2603, 0.0000000000
2623, 0.0000000000
2644, 0.0000000000
2665, 0.0000000000
2685, 0.0000000000
2707, 0.0000000000
2727, 0.0000000000
2748, 0.0000000000
2769, 0.0000000000
2790, 0.0000000000
2810, 0.0000000000
2831, 0.0000000000
2852, 0.0000000000
2873, 0.0000000000
2893, 0.0000000000
2915, 0.0000000000
2935, 0.0000000000
2956, 0.0000000000
2977, 0.0000000000
2998, 0.0000000000
3018, 0.0000000000
3040, 0.0000000000
3060, 0.0000000000
3081, 0.0000000000
3102, 0.0000000000
3123, 0.0000000000
3143, 0.0000000000
3164, 0.0000000000
3185, 0.0000000000
3206, 0.0000000000
3226, 0.0000000000
3248, 0.0000000000
3268, 0.0000000000
3289, 0.0000000000
3310, 0.0000000000
3331, 0.0000000000
3351, 0.0000000000
3373, 0.0000000000
3393, 0.0000000000
3414, 0.0000000000
3435, 0.0000000000
3456, 0.0000000000
3476, 0.0000000000
3496, 0.0000000000
3518, 0.0000000000
3538, 0.0000000000
3559, 0.0000000000
3580, 0.0000000000
3601, 0.0000000000
3621, 0.0000000000
3643, 0.0000000000
3663, 0.0000000000
3684, 0.0000000000
3705, 0.0000000000
3726, 0.0000000000
3746, 0.0000000000
3768, 0.0000000000
3788, 0.0000000000
3809, 0.0000000000
3829, 0.0000000000
3851, 0.0000000000
3871, 0.0000000000
3892, 0.0000000000
3913, 0.0000000000
3934, 0.0000000000
3954, 0.0000000000
3976, 0.0000000000
3996, 0.0000000000
4017, 0.0000000000
4038, 0.0000000000
4059, 0.0000000000
4079, 0.0000000000
4101, 0.0000000000
4121, 0.0000000000
4142, 0.0000000000
4162, 0.0000000000
4184, 0.0000000000
4204, 0.0000000000
4225, 0.0000000000
4246, 0.0000000000
4267, 0.0000000000
4287, 0.0000000000
4308, 0.0000000000
4329, 0.0000000000
4349, 0.0000000000
4371, 0.0000000000
4391, 0.0000000000
4412, 0.0000000000
4433, 0.0000000000
4454, 0.0000000000
4474, 0.0000000000
4495, 0.0000000000
4516, 0.0000000000
4537, 0.0000000000
4557, 0.0000000000
4579, 0.0000000000
4599, 0.0000000000
4620, 0.0000000000
4641, 0.0000000000
4662, 0.0000000000
4682, 0.0000000000
4704, 0.0000000000
4724, 0.0000000000
4745, 0.0000000000
4766, 0.0000000000
4787, 0.0000000000
4807, 0.0000000000
4828, 0.0000000000
4849, 0.0000000000
4870, 0.0000000000
4890, 0.0000000000
4912, 0.0000000000
4932, 0.0000000000
4953, 0.0000000000
4974, 0.0000000000
4995, 0.0000000000
5015, 0.0000000000
5037, 0.0000000000
5057, 0.0000000000
5078, 0.0000000000
5099, 0.0000000000
5120, 0.0000000000
5140, 0.0000000000
5160, 0.0000000000
5182, 0.0000000000
5202, 0.0000000000
5223, 0.0000000000
5244, 0.0000000000
5265, 0.0000000000
5285, 0.0000000000
5307, 0.0000000000
5327, 0.0000000000
5348, 0.0000000000
5369, 0.0000000000
5390, 0.0000000000
5410, 0.0000000000
5432, 0.0000000000
5452, 0.0000000000
5473, 0.0000000000
5493, 0.0000000000
5515, 0.0000000000
5535, 0.0000000000
5556, 0.0000000000
5577, 0.0000000000
5598, 0.0000000000
5618, 0.0000000000
5640, 0.0000000000
