4, -35.859
30649, 
26500, -1.109, -1.116, -1.092, -26.475
27820, -0.539, -1.173, -1.162, -25.934
29235, -0.888, -1.575, -1.514, -35.859
30649, Initializing
Do you want to recalibrate the scale? 0 for no, 1 for S1, 2 for S2, 3 for S3, 4 for S4, 5 for all
1 pass.
2 pass
3 pass
4 pass.
PRESS ANY NUMBER & ENTER TO START DATA COLLECTION
---------------------------------
Live readings:
Time (ms), Sensor 1 Force (N), Sensor 2 Force (N), Sensor 3 Force (N), Sensor 4 Force (N)
0, 0.042, -0.057, 0.065, -2.104
1394, 0.244, -0.083, -0.022, -4.265
2714, 0.140, -0.057, -0.038, -4.123
4129, 0.087, -0.096, -0.130, -5.687
5449, 0.017, -0.115, -0.049, -6.455
6864, -0.057, -0.198, -0.054, -6.882
8279, -0.089, -0.089, -0.086, -8.446
9693, -0.157, -0.242, 0.000, -7.763
11109, -0.104, -0.236, -0.146, -8.815
12429, -0.164, -0.166, -0.092, -8.645
13750, -0.186, -0.242, -0.114, -8.218
14975, -0.235, -0.319, -0.162, -8.446
16296, -0.298, -0.325, -0.130, -9.612
17522, -0.245, -0.453, -0.200, -9.242
18842, -0.276, -0.434, -0.189, -10.294
20069, -0.334, -0.472, -0.238, -10.351
21389, -0.338, -0.472, -0.168, -10.863
22710, -0.404, -0.459, -0.173, -10.379
24029, -0.289, -0.466, -0.173, -10.777
25350, -0.392, -0.548, -0.281, -10.351
26576, -0.295, -0.497, -0.265, -10.379
27897, -0.337, -0.466, -0.211, -10.578
29123, -0.313, -0.497, -0.227, -10.721
30443, -0.344, -0.466, -0.227, -11.062
31670, -0.424, -0.497, -0.189, -10.095
32989, -0.296, -0.370, -0.216, -11.147
34216, -0.370, -0.427, -0.189, -10.749
35536, -0.455, -0.370, -0.130, -10.721
36763, -0.458, -0.580, -0.200, -11.232
38083, -0.468, -0.491, -0.249, -11.232
39498, -0.438, -0.491, -0.162, -11.403
40818, -0.418, -0.523, -0.189, -11.659
42232, -0.452, -0.555, -0.270, -11.488
43553, -0.436, -0.446, -0.211, -10.692
44967, -0.318, -0.389, -0.265, -10.351
46288, -0.391, -0.472, -0.200, -10.578
47702, -0.399, -0.536, -0.162, -10.351
49117, -0.074, -0.166, -0.200, -10.408
50437, 0.099, -0.223, -0.195, -10.408
51853, 0.090, -0.312, -0.157, -10.522
53172, 0.088, -0.268, -0.205, -10.977
54588, 0.043, -0.281, -0.200, -10.522
55908, 0.113, -0.223, -0.130, -10.664
57323, 0.069, -0.300, -0.249, -11.033
58737, 0.057, -0.223, -0.103, -10.721
60058, 0.112, -0.230, -0.162, -10.749
61472, 0.792, 0.886, 0.027, -5.403
62793, 3.770, 2.054, 0.092, -5.886
64207, 3.604, 1.875, 0.108, -6.455
65528, 3.561, 1.754, 0.189, -6.711
66942, 3.349, 1.473, 0.081, -7.138
68357, 4.122, 1.569, 0.130, -8.417
69677, 4.223, 1.652, 0.092, -5.346
71092, 4.407, 2.315, 0.189, -3.754
72412, 5.188, 1.856, 0.141, -4.436
73828, 4.458, 1.696, 2.660, 11.176
75148, 3.456, 1.907, 1.827, 14.645
76563, 3.679, 1.550, 6.362, 35.205
77977, 3.537, 1.665, 5.238, 33.925
79298, 3.602, 1.511, 5.092, 33.100
80618, 3.550, 1.543, 5.043, 33.242
81844, 3.500, 1.588, 5.022, 31.422
83164, 3.401, 1.550, 4.822, 34.835
84390, 3.192, 1.403, 4.649, 30.342
85711, 3.110, 1.511, 4.270, 32.532
86937, 3.133, 1.429, 4.146, 30.171
88257, 3.288, 1.435, 4.270, 32.532
89484, 3.344, 1.378, 4.114, 32.759
90803, 3.987, 1.409, 4.087, 34.664
92124, 4.063, 1.390, 3.962, 31.280
93444, 4.077, 1.645, 3.995, 31.138
94764, 2.886, 1.224, 4.027, 32.105
95991, 2.867, 0.861, 4.216, 33.868
97311, 2.931, 0.759, 4.065, 30.484
98537, 2.866, 0.702, 4.060, 29.460
99858, 2.832, 0.714, 3.989, 29.574
101083, 6.905, 2.812, 4.043, 30.114
102404, 6.586, 2.723, 3.946, 27.953
103630, 6.082, 2.679, 4.033, 29.432
104950, 6.035, 2.589, 3.978, 27.726
106271, 5.713, 3.661, 3.816, 27.214
107686, 5.776, 3.272, 3.849, 26.418
109100, 5.780, 3.106, 3.735, 25.508
110421, 5.110, 3.106, 4.335, 28.095
111835, 5.376, 3.106, 3.660, 27.271
113156, 5.582, 3.068, 3.724, 26.844
114570, 5.402, 3.119, 4.157, 28.977
115986, 5.675, 3.125, 3.827, 27.982
117306, 5.388, 3.099, 3.681, 27.640
118721, 5.710, 3.087, 4.573, 33.271
120041, 5.915, 3.227, 3.941, 27.072
121456, 5.910, 3.520, 4.308, 35.034
122776, 5.900, 3.323, 4.178, 34.522
124191, 6.057, 3.112, 3.833, 27.896
125605, 5.653, 3.087, 4.027, 34.181
126926, 6.419, 3.329, 4.141, 34.693
128340, 5.990, 3.182, 3.951, 28.181
129661, 5.552, 3.310, 4.378, 31.650
131075, 5.968, 3.004, 4.033, 30.825
132395, 5.901, 2.564, 4.081, 31.422
133810, 5.801, 1.537, 4.027, 31.877
135226, 5.952, 2.226, 4.076, 30.882
136546, 5.747, 1.837, 4.870, 28.181
137960, 6.646, 1.843, 2.870, 45.470
139281, 4.899, 1.371, 5.141, 41.375
140695, 5.949, 2.028, 4.438, 30.598
142016, 5.973, 1.856, 4.141, 28.067
143431, 5.573, 2.111, 4.081, 27.612
144845, 6.115, 1.913, 4.054, 28.124
146166, 5.500, 2.946, 4.054, 27.299
147486, 5.553, 4.554, 3.951, 26.503
148712, 5.201, 1.792, 3.757, 27.384
150033, 5.095, 1.569, 3.930, 27.271
151258, 5.046, 1.639, 4.005, 27.043
152579, 4.991, 1.441, 3.843, 27.754
153805, 5.056, 1.499, 3.665, 26.674
155125, 5.210, 1.747, 3.719, 26.645
156352, 5.186, 1.665, 3.811, 27.783
157672, 5.067, 2.156, 3.584, 24.825
158898, 4.910, 2.073, 3.562, 28.266
160218, 5.128, 1.907, 3.492, 26.190
161539, 5.299, 1.952, 3.741, 28.977
162765, 5.343, 1.990, 3.719, 26.901
164085, 5.324, 1.977, 3.757, 28.465
165312, 5.196, 1.805, 3.805, 27.697
166632, 5.343, 2.615, 3.714, 25.565
167857, 5.451, 2.761, 3.843, 26.958
169178, 4.988, 3.004, 4.589, 36.825
170404, 5.253, 2.864, 4.222, 37.394
171725, 6.022, 3.131, 4.292, 35.233
173045, 5.964, 2.889, 4.189, 35.887
