.881
231740, -0.282, -2.258, -0.154, -3.017
233060, -0.434, -2.135, -0.592, -4.465
234381, -2.230, -3.818, -0.669, Initializing
Do you want to recalibrate the scale? 0 for no, 1 for S1, 2 for S2, 3 for S3, 4 for S4, 5 for all
1 pass.
2 pass
3 pass
4 pass.
PRESS ANY NUMBER & ENTER TO START DATA COLLECTION
---------------------------------
Live readings:
Time (ms), Sensor 1 Force (N), Sensor 2 Force (N), Sensor 3 Force (N), Sensor 4 Force (N)
87476, 5.259, 9.770, 0.206, -0.236
88796, 5.779, 9.031, 0.386, -0.522
90211, 5.591, 9.770, 0.618, -0.556
91626, 5.814, 9.606, 0.824, -0.606
92947, 5.571, 9.606, 0.515, -0.438
94361, 5.586, 24.836, 10.633, 3.066
95681, 11.511, 14.778, 1.777, 1.954
97002, 9.885, 11.535, 1.133, 0.859
98227, 7.338, 10.427, 0.463, 0.000
99548, 7.984, 11.617, 1.725, 3.538
100774, 11.111, 14.860, 1.648, 2.426
102094, 9.353, 13.547, 1.493, 0.590
103321, 7.761, 12.808, 1.777, 0.505
104641, 7.574, 12.521, 0.772, 0.994
105866, 7.998, 13.588, 1.365, 1.904
107187, 8.843, 13.095, 0.644, 1.314
108413, 7.426, 10.222, 0.566, -0.691
109734, 7.131, 13.300, 1.390, 0.842
111054, 9.246, 13.834, 1.313, 1.331
112280, 9.394, 15.558, 2.188, 2.695
113601, 10.516, 15.148, 2.163, 1.179
114826, 7.700, 14.286, 2.472, 4.414
116146, 11.075, 16.010, 1.699, 1.129
117373, 8.451, 13.998, 1.648, 5.273
118693, 13.135, 16.256, 2.214, 4.228
119919, 7.046, 10.550, 1.725, 4.060
121334, 10.946, 13.588, 1.493, 2.241
122654, 10.758, 13.506, 1.699, 2.106
124069, 8.656, 12.521, 0.953, 1.567
125389, 7.671, 11.371, 0.953, 0.876
126710, 7.081, 11.617, 1.184, 1.028
128124, 7.906, 11.330, 0.721, 0.623
129445, 6.605, 10.550, 1.107, 1.095
130859, 7.592, 15.764, 1.880, 0.118
132180, 10.042, 16.461, 1.365, 1.432
133594, 9.255, 16.092, 1.725, 1.162
134915, 9.142, 15.312, 1.442, 0.910
136329, 9.161, 15.271, 1.416, 1.095
137744, 8.610, 14.614, 1.313, 1.028
139064, 8.583, 14.450, 1.751, 0.472
140480, 8.421, 14.901, 1.468, 0.792
141800, 8.136, 14.409, 1.133, 0.253
143215, 7.608, 13.424, 1.004, -0.017
144535, 7.472, 13.013, 2.729, 0.876
145949, 13.084, 14.409, 2.008, 0.421
147270, 11.576, 13.588, 2.060, 0.792
148590, 11.379, 14.204, 2.420, 0.337
150005, 12.113, 13.342, 2.291, -0.067
151325, 8.837, 14.080, 1.957, 0.101
152740, 9.099, 14.573, 2.034, 0.371
154060, 9.139, 13.957, 1.828, 0.270
155475, 9.358, 14.696, 2.034, 0.219
156795, 8.677, 14.573, 2.111, 0.371
158115, 9.037, 14.327, 2.703, 0.421
159530, 9.375, 13.957, 2.420, 0.505
160851, 9.620, 14.819, 2.446, 0.724
162265, 9.806, 14.696, 2.369, 0.489
163585, 9.634, 14.327, 2.472, 0.910
165000, 9.079, 14.245, 2.549, 0.573
166320, 9.341, 13.259, 1.931, 0.202
167641, 9.034, 13.547, 2.549, 0.404
168867, 9.086, 13.136, 2.163, 0.303
170188, 8.684, 13.136, 1.545, 0.960
171414, 8.656, 12.890, 1.339, 0.051
172639, 8.496, 12.726, 1.287, 1.028
173866, 9.411, 13.013, 1.416, 1.162
175092, 9.482, 13.670, 1.210, 0.522
176318, 9.545, 13.629, 1.493, 1.112
177544, 8.701, 12.931, 1.571, 1.466
178770, 8.991, 12.890, 2.626, 1.331
179996, 9.007, 13.588, 2.497, 1.263
181411, 9.058, 13.177, 2.961, 1.516
182731, 9.437, 13.547, 2.755, 1.179
184146, 7.915, 11.741, 2.729, 1.348
185466, 9.498, 12.931, 2.523, 0.960
186881, 9.020, 13.177, 2.549, 1.247
188201, 9.409, 13.136, 2.240, 1.179
189522, 9.483, 12.644, 2.008, 0.809
190842, 9.097, 12.808, 6.076, 1.146
192162, 8.743, 13.259, 4.995, 1.533
193577, 9.448, 12.151, 4.943, 0.876
194897, 8.575, 12.972, 4.557, 1.112
196312, 8.844, 12.726, 4.274, 1.365
197632, 8.252, 12.521, 4.119, 1.078
199046, 8.497, 13.218, 4.609, 1.415
200367, 8.739, 13.547, 4.377, 0.943
201687, 8.812, 13.547, 4.042, 1.078
203008, 8.708, 13.588, 4.300, 1.146
204328, 8.853, 13.916, 4.248, 0.994
205743, 8.750, 13.013, 3.939, 1.044
207063, 8.843, 13.177, 4.737, 1.230
208478, 8.292, 13.629, 4.094, 1.196
209798, 6.906, 4.228, 3.064, 0.893
211213, 7.366, 4.516, 3.450, 1.247
212533, 7.357, 4.844, 3.553, 1.196
213853, 6.834, 4.885, 2.935, 0.927
215174, 7.269, 4.844, 3.115, 0.741
216494, 6.797, 5.172, 3.347, 0.876
217909, 7.229, 5.337, 3.167, 0.994
219229, 6.864, 4.639, 3.656, 1.297
220644, 7.065, 5.090, 3.244, 1.247
221964, 7.064, 5.747, 3.090, 1.752
223284, 7.411, 5.255, 3.347, 1.634
224605, 7.347, 5.501, 3.399, 1.247
225925, 6.820, 5.747, 3.193, 1.786
227246, 7.413, 5.049, 3.064, 1.449
228566, 7.113, 5.131, 3.270, 0.977
229981, 7.621, 5.131, 3.424, 0.943
231301, 7.142, 5.624, 2.961, 1.230
232716, 7.549, 5.952, 3.012, 0.724
234036, 6.555, 5.829, 3.296, 1.584
235356, 6.109, 5.706, 3.064, 1.112
236677, 6.623, 5.952, 3.193, 0.943
237997, 7.260, 5.952, 3.502, 0.708
239223, 7.072, 5.993, 3.244, 1.129
240544, 6.954, 5.747, 3.373, 1.162
241864, 7.592, 5.788, 3.012, 1.348
243185, 7.028, 5.829, 3.167, 1.129
244599, 7.490, 5.337, 2.600, 1.314
245920, 6.854, 6.158, 3.193, 1.044
247334, 7.651, 6.322, 3.424, 3.100
248654, 8.349, 6.281, 2.884, 2.358
249975, 7.563, 6.117, 3.321, 2.257
251295, 7.707, 6.281, 3.347, 2.274
252616, 7.409, 6.158, 3.270, 2.358
253936, 7.752, 6.363, 3.347, 2.460
255257, 8.186, 6.117, 2.961, 2.308
256671, 7.395, 6.363, 3.527, 2.527
257991, 7.399, 6.404, 3.605, 2.291
259406, 7.605, 6.527, 3.502, 1.920
260726, 6.843, 6.117, 3.502, 4.380
262047, 6.986, 5.255, 3.527, 3.976
263367, 6.745, 5.049, 3.733, 3.892
264687, 6.858, 5.501, 3.373, 3.807
266008, 6.290, 4.105, 3.605, 5.644
267328, 8.913, 5.788, 3.785, 4.380
268743, 9.178, 5.993, 3.527, 3.908
270063, 8.738, 5.213, 3.296, 3.892
271478, 8.011, 5.542, 3.450, 4.144
272798, 8.133, 5.747, 3.888, 3.504
274118, 8.384, 4.967, 3.553, 3.218
275439, 7.636, 5.172, 3.244, 2.830
276759, 7.295, 5.542, 3.090, 3.049
278080, 7.662, 4.844, 3.090, 2.780
279400, 7.644, 4.639, 2.961, 2.763
280720, 7.425, 5.296, 3.450, 3.083
282040, 7.396, 5.378, 2.575, 2.847
283456, 7.801, 5.460, 2.909, 2.594
284776, 7.363, 4.885, 3.605, 5.728
286095, 7.546, 5.665, 7.750, 6.452
287416, 7.179, 5.419, 7.441, 6.115
288736, 7.090, 4.598, 7.158, 5.610
290057, 7.597, 5.624, 7.364, 5.812
291377, 7.465, 5.419, 7.106, 4.768
292698, 7.488, 5.747, 6.694, 5.559
294018, 7.496, 5.665, 6.179, 5.206
295433, 8.134, 6.034, 6.050, 4.835
296753, 7.732, 5.788, 6.256, 5.088
298073, 7.458, 5.460, 5.870, 4.919
299488, 7.137, 4.844, 5.973, 4.650
300902, 6.697, 4.762, 6.179, 4.818
302318, 7.177, 5.090, 5.227, 3.959
303733, 6.020, 5.788, 5.999, 5.677
305241, 8.212, 5.870, 5.973, 5.020
306656, 7.059, 5.911, 5.561, 4.869
308070, 7.546, 5.213, 5.999, 5.054
309391, 7.239, 6.568, 9.912, 10.040
310711, 23.344, 19.869, 13.491, 9.468
312032, 20.193, 19.007, 12.667, 8.895
313352, 19.182, 18.103, 12.513, 8.019
314672, 19.012, 17.611, 11.818, 8.895
315993, 18.259, 17.529, 12.281, 6.250
317313, 20.092, 13.218, 14.161, 5.088
318634, 24.937, 13.054, 12.101, 3.706
319954, 21.632, 15.066, 11.123, 5.997
321275, 17.937, 14.819, 15.371, 3.555
322595, 22.641, 11.617, 15.165, 5.829
323915, 17.006, 15.476, 11.200, 5.492
325236, 17.041, 15.394, 10.968, 5.509
326556, 16.318, 14.778, 10.608, 5.930
327877, 13.681, 14.368, 6.334, 5.576
329197, 11.062, 14.163, 6.488, 5.677
330518, 11.631, 14.778, 6.952, 4.734
331838, 10.746, 13.465, 5.587, 4.633
333157, 9.806, 12.562, 5.922, 3.959
334478, 9.151, 11.453, 4.943, 2.948
335798, 6.010, 9.113, 3.424, 2.173
337119, 13.531, 19.499, 11.071, 9.164
338439, 16.098, 17.118, 9.063, 7.648
339759, 13.963, 16.051, 9.037, 7.749
341080, 15.190, 14.614, 5.536, 8.154
342400, 14.943, 10.468, 5.870, 8.154
343720, 10.259, 6.732, 3.991, 1.011
345041, 11.916, 7.882, 9.217, 1.061
346361, 13.364, 5.706, 10.453, 0.994
347681, 15.110, 8.703, 6.771, 3.521
349002, 10.307, 8.580, 6.643, 4.127
350322, 18.340, 15.681, 13.543, 13.022
351642, 23.124, 15.066, 12.513, 11.742
352963, 21.342, 13.752, 12.255, 10.462
354283, 21.466, 13.588, 11.843, 9.788
355604, 20.347, 13.711, 11.226, 7.817
356923, 18.613, 13.013, 9.372, 8.069
358244, 18.367, 13.547, 10.015, 7.379
359659, 17.531, 12.479, 9.758, 6.958
361074, 17.627, 12.397, 8.986, 6.789
362488, 16.108, 13.834, 3.913, 4.717
363903, 9.363, 12.685, 1.442, 0.590
365317, 5.272, 11.823, 3.476, 3.319
366732, 6.687, 12.726, 5.175, 1.533
368052, 7.895, 14.614, 6.591, 0.623
369467, 7.651, 14.778, 6.514, 3.487
370882, 8.832, 13.547, 6.694, 3.235
372297, 8.817, 14.327, 6.849, 3.420
373711, 9.138, 14.286, 6.359, 3.454
375031, 8.971, 13.957, 6.540, 3.235
376446, 8.286, 13.259, 6.771, 3.218
377766, 8.512, 13.793, 6.643, 3.555
379087, 8.688, 13.793, 6.668, 3.521
380407, 8.816, 13.629, 6.540, 3.504
381728, 9.304, 16.667, 9.784, 5.391
383048, 15.313, 17.734, 8.908, 5.610
384368, 14.242, 17.611, 9.578, 5.374
385689, 14.249, 17.939, 9.295, 5.239
387009, 14.048, 17.200, 9.140, 4.970
388329, 14.120, 16.667, 8.986, 4.532
389555, 14.043, 16.831, 8.574, 5.138
390875, 14.818, 16.502, 8.599, 4.835
392101, 14.842, 16.379, 4.171, 5.964
393422, 15.520, 16.626, 5.046, 5.610
394648, 15.546, 17.241, 5.304, 5.559
395968, 15.977, 17.241, 5.175, 5.610
397193, 16.007, 17.159, 5.819, 5.997
398514, 15.217, 17.036, 5.304, 5.273
399834, 15.591, 17.406, 5.252, 5.020
401154, 14.933, 17.118, 5.947, 5.677
402475, 15.457, 17.036, 5.433, 5.458
403795, 14.965, 17.406, 5.613, 5.458
405115, 14.926, 16.461, 5.639, 5.441
406436, 15.081, 16.338, 5.355, 5.576
407756, 15.147, 17.241, 3.733, 5.425
408983, 14.708, 17.118, 3.965, 4.936
410303, 14.913, 16.626, 3.862, 5.728
411528, 14.576, 15.640, 3.733, 4.616
412849, 13.808, 16.256, 4.068, 5.559
414075, 15.057, 16.092, 4.300, 5.542
415395, 14.960, 16.338, 4.171, 5.526
416810, 14.188, 16.174, 3.811, 4.869
418224, 13.019, 12.562, 2.781, 5.542
419639, 15.416, 16.626, 3.888, 5.526
420959, 14.659, 16.544, 3.888, 5.206
422374, 15.152, 16.379, 4.197, 6.604
423694, 20.750, 23.645, 8.471, 8.777
425109, 22.480, 21.675, 7.930, 8.322
426524, 22.076, 21.182, 7.724, 8.019
427938, 22.562, 21.305, 7.492, 7.581
429353, 21.739, 20.361, 6.694, 4.009
430673, 15.785, 18.555, 6.128, 7.143
432088, 13.770, 21.059, 8.239, 8.373
433408, 22.866, 21.346, 8.187, 7.850
434823, 21.496, 20.895, 7.724, 7.143
436237, 21.948, 21.921, 7.956, 8.305
437653, 21.889, 21.141, 7.621, 7.800
439067, 21.463, 17.898, 6.874, 6.520
440388, 18.146, 20.567, 6.076, 4.127
441802, 14.840, 19.089, 6.153, 4.852
443123, 13.582, 20.115, 7.981, 9.737
444537, 22.256, 23.317, 9.295, 9.737
445952, 23.462, 23.522, 9.372, 9.552
447366, 21.639, 22.455, 7.981, 7.497
448686, 20.120, 22.167, 7.981, 7.126
449913, 18.921, 20.320, 6.900, 7.210
451233, 18.091, 20.238, 7.698, 7.968
452459, 21.294, 20.936, 8.239, 7.126
453780, 19.467, 21.223, 7.415, 8.322
455005, 23.352, 23.522, 9.758, 10.580
456326, 22.765, 22.126, 9.243, 10.142
457552, 23.599, 23.440, 9.192, 11.287
458872, 22.675, 23.358, 9.320, 9.299
460098, 22.126, 23.481, 8.471, 10.040
461419, 22.065, 23.399, 9.295, 9.737
462644, 22.563, 22.701, 8.934, 9.063
463965, 20.855, 21.429, 8.059, 8.507
465285, 20.998, 22.167, 9.114, 9.400
466605, 21.617, 22.414, 8.316, 8.592
467926, 20.190, 21.182, 8.574, 8.625
469152, 20.101, 21.675, 8.471, 8.036
470473, 18.578, 21.593, 8.574, 8.710
471699, 20.227, 21.346, 7.981, 8.137
473018, 19.128, 20.649, 8.239, 7.210
474245, 18.903, 20.115, 7.673, 8.187
475659, 19.802, 21.100, 8.162, 7.699
476980, 20.223, 21.223, 7.750, 8.002
478394, 20.768, 21.388, 7.492, 7.850
479810, 19.705, 21.100, 7.956, 7.951
481130, 19.138, 20.772, 7.570, 7.059
482544, 21.146, 21.018, 7.801, 7.294
483865, 18.788, 21.141, 7.724, 8.693
485279, 20.200, 21.429, 7.518, 7.665
486600, 17.790, 20.074, 7.338, 7.901
488014, 20.838, 21.552, 7.904, 8.086
489335, 19.540, 20.895, 7.827, 7.834
490749, 19.391, 20.772, 7.441, 6.503
492164, 19.466, 21.305, 7.878, 7.834
493484, 19.154, 21.100, 7.364, 7.513
494899, 18.251, 21.388, 7.698, 6.941
496219, 18.784, 19.663, 7.261, 7.581
497633, 18.586, 18.801, 7.544, 7.092
498954, 17.498, 20.895, 7.029, 6.671
500368, 18.950, 19.663, 7.698, 7.867
501784, 17.195, 19.622, 7.261, 6.637
503104, 17.441, 18.637, 6.540, 2.308
504519, 15.346, 21.018, 6.282, 8.036
505839, 15.881, 21.757, 9.784, 8.811
507254, 21.330, 23.645, 8.239, 10.613
508574, 22.352, 25.246, 9.578, 9.636
509989, 19.335, 18.842, 9.243, 8.895
511403, 15.523, 23.481, 10.762, 11.675
512724, 20.288, 24.507, 10.788, 10.731
514138, 22.601, 23.686, 10.118, 9.906
515458, 22.014, 23.645, 10.093, 11.220
516873, 20.899, 18.678, 10.041, 10.361
518099, 19.261, 17.036, 9.578, 10.512
519420, 18.563, 16.051, 9.372, 9.383
520646, 17.356, 15.066, 8.162, 9.939
521966, 18.592, 16.338, 9.269, 10.580
523192, 19.715, 16.461, 9.320, 9.687
524512, 17.933, 15.846, 8.110, 8.457
525738, 17.107, 15.558, 8.754, 9.501
526965, 16.511, 15.805, 8.728, 8.794
528191, 16.521, 12.151, 23.558, 73.602
638032, 40.157, 37.069, 21.035, 68.194
639352, 37.688, 33.251, 18.538, 59.333
640672, 36.209, 32.430, 16.375, 51.617
642087, 34.982, 28.736, 14.418, 44.053
643407, 32.303, 26.232, 13.157, 40.145
644727, 32.324, 26.273, 12.178, 36.506
646048, 30.353, 24.795, 10.582, 28.959
647368, 26.501, 22.373, 9.114, 30.593
648688, 27.320, 21.921, 9.217, 27.476
650008, 27.122, 22.126, 9.011, 26.584
651329, 27.129, 21.675, 8.805, 25.859
652649, 26.055, 20.895, 8.368, 22.793
653968, 25.021, 20.361, 7.904, 22.086
655383, 25.137, 18.678, 6.694, 20.704
656798, 24.435, 19.048, 7.698, 20.047
658212, 23.079, 18.391, 5.896, 18.986
659627, 22.577, 17.775, 6.256, 19.306
661041, 22.075, 17.570, 6.720, 17.689
662455, 21.650, 18.268, 6.050, 16.476
663871, 20.605, 17.447, 5.999, 15.280
665285, 20.823, 17.406, 5.407, 15.499
666699, 18.579, 17.488, 6.308, 17.672
668114, 21.802, 18.103, 6.282, 15.381
669528, 20.996, 18.432, 5.973, 17.402
670848, 21.225, 17.734, 5.484, 16.257
672169, 21.357, 18.062, 6.025, 16.206
673395, 20.366, 17.488, 5.201, 15.094
674715, 20.249, 16.667, 5.613, 16.493
676035, 21.346, 17.529, 5.484, 16.189
677356, 19.716, 17.077, 5.664, 15.768
678676, 20.343, 16.749, 5.381, 15.751
679995, 19.634, 16.256, 5.587, 17.166
681316, 19.757, 17.159, 5.381, 15.617
682636, 18.037, 16.051, 5.844, 14.100
683956, 17.878, 17.241, 5.458, 15.212
685277, 17.964, 16.667, 5.330, 8.406
686597, 13.057, 13.342, 3.399, 8.524
687823, 13.459, 17.447, 7.003, 17.065
689143, 20.069, 23.522, 11.329, 32.800
690464, 28.025, 26.355, 10.994, 33.238
691784, 26.729, 25.287, 9.655, 28.723
693104, 27.254, 23.112, 9.809, 29.330
694425, 26.359, 25.082, 12.487, 37.652
695745, 28.998, 27.053, 11.277, 30.357
697065, 27.541, 26.724, 12.024, 31.368
698384, 26.271, 20.402, 6.076, 28.538
699705, 24.418, 23.399, 9.578, 27.038
701025, 26.463, 24.343, 9.732, 20.906
702251, 16.117, 20.690, 8.187, 16.644
703572, 26.905, 27.299, 11.586, 36.169
704798, 28.744, 26.478, 11.045, 33.827
706118, 24.621, 23.153, 9.011, 30.020
707438, 28.860, 23.440, 10.350, 32.935
708759, 27.020, 26.437, 12.024, 37.668
710079, 31.834, 25.575, 11.045, 34.046
711398, 29.946, 24.015, 8.908, 28.319
712718, 28.617, 23.481, 9.732, 26.567
714039, 27.793, 22.332, 8.754, 25.219
715359, 27.034, 21.470, 8.574, 24.326
716679, 27.188, 21.388, 7.415, 23.804
718000, 25.397, 20.813, 7.621, 21.058
719226, 24.699, 19.745, 7.183, 21.075
720640, 23.389, 19.581, 6.591, 20.704
722055, 23.757, 19.951, 6.643, 18.969
723469, 22.196, 18.350, 7.132, 19.525
724884, 21.948, 19.745, 7.441, 17.722
726299, 20.232, 18.350, 7.518, 19.626
727713, 21.934, 18.514, 5.510, 12.096
729034, 14.838, 20.361, 9.526, 25.792
730448, 26.127, 22.291, 8.960, 22.692
731862, 24.165, 22.332, 8.136, 23.854
733277, 23.642, 21.059, 7.415, 23.214
734691, 23.435, 19.992, 6.205, 19.997
736011, 22.267, 20.033, 7.415, 20.435
737426, 22.667, 18.596, 7.364, 22.102
738746, 24.560, 19.828, 7.981, 19.407
740161, 23.911, 19.787, 7.106, 19.677
741575, 22.374, 18.801, 6.231, 19.542
742990, 22.611, 18.678, 6.771, 18.767
744404, 21.776, 18.062, 5.999, 17.385
745630, 21.946, 18.842, 6.385, 18.160
746951, 20.750, 18.637, 6.308, 16.358
748176, 20.591, 17.488, 5.433, 16.189
749496, 21.288, 17.036, 6.179, 15.987
750722, 21.863, 17.693, 5.870, 15.633
752043, 22.718, 17.365, 5.536, 14.673
753269, 21.984, 16.749, 4.454, 13.140
754589, 20.494, 16.420, 4.583, 13.174
755910, 20.099, 16.749, 5.021, 13.544
757230, 20.490, 16.667, 5.304, 13.915
758550, 20.580, 16.133, 5.201, 13.561
759871, 20.163, 17.077, 5.561, 14.639
761190, 14.250, 18.309, 6.797, 12.433
762510, 14.246, 14.614, 5.021, 17.049
763830, 23.471, 20.197, 10.453, 38.848
765057, 30.070, 30.213, 9.269, 19.070
766377, 25.478, 26.478, 11.740, 29.447
767603, 25.395, 26.888, 12.358, 28.824
768924, 28.036, 28.325, 12.848, 34.350
770149, 28.228, 26.929, 11.226, 28.201
771469, 26.207, 25.616, 10.427, 19.896
772695, 20.376, 20.649, 10.170, 26.600
774016, 23.477, 19.622, 7.467, 24.983
775336, 27.033, 24.015, 9.809, 28.150
776657, 26.044, 22.414, 9.398, 30.610
777977, 19.488, 28.818, 2.678, 46.395
779297, 17.144, 30.706, 3.733, 42.722
780618, 17.388, 30.419, 2.987, 47.052
781938, 15.693, 35.386, 2.472, 57.244
783259, 13.422, 37.110, 2.343, 59.097
784484, 12.973, 36.535, 1.674, 53.622
785899, 10.613, 40.599, 0.798, 58.811
787220, 10.144, 40.846, 0.824, 62.011
788634, 9.384, 41.461, 0.824, 67.470
790049, 8.092, 45.402, 0.901, 65.920
791463, 7.418, 44.294, 0.772, 71.311
792877, 6.650, 46.305, 0.206, 64.538
794198, 6.303, 45.115, 0.772, 66.189
795612, 6.623, 45.197, 1.133, 65.920
796933, 5.692, 45.731, 0.566, 49.781
798347, 13.050, 17.529, 3.399, 10.057
799763, 24.401, 12.726, 1.313, 3.437
801177, 21.268, 14.901, 1.416, 4.346
802592, 21.255, 15.312, 2.034, 4.077
803912, 19.991, 15.969, 2.111, 3.706
805327, 17.000, 18.268, 1.957, 4.835
806647, 16.059, 17.241, 1.751, 4.852
808061, 16.230, 18.842, 1.982, 4.885
809476, 15.349, 19.171, 2.060, 5.576
810890, 15.085, 18.966, 1.905, 4.801
812306, 16.603, 17.200, 1.596, 2.392
813625, 17.128, 13.793, 1.931, 2.577
815041, 15.725, 15.476, 2.266, 4.936
816266, 21.689, 14.943, 1.802, 4.987
817586, 20.150, 15.722, 1.236, 5.357
818907, 15.209, 11.741, 2.137, 5.542
820227, 19.988, 15.681, 1.648, 7.143
821547, 23.001, 16.502, 1.442, 5.121
822868, 18.010, 14.573, 0.644, 5.610
824188, 21.108, 17.241, 1.828, 7.396
825414, 21.346, 16.995, 2.085, 5.761
826735, 18.921, 15.230, 1.802, 5.509
827960, 21.711, 16.256, 1.545, 8.912
829280, 19.207, 14.532, 3.785, 2.948
830506, 27.163, 14.122, 6.462, 1.533
831827, 30.389, 10.468, 4.815, 4.700
833053, 19.927, 16.667, 2.806, 4.313
834373, 19.047, 15.887, 2.060, 2.325
835599, 15.193, 16.502, 2.678, 3.706
836919, 16.121, 17.734, 1.236, 10.900
838145, 18.945, 18.719, 0.412, 13.022
839466, 19.254, 15.148, 1.287, 7.497
840786, 30.907, 13.054, 4.943, 6.520
842106, 26.892, 16.461, 2.832, 6.755
843427, 26.626, 16.913, 3.141, 6.452
844747, 25.443, 16.708, 2.961, 5.475
846068, 23.251, 15.107, 2.420, 4.633
847294, 23.394, 14.819, 3.347, 5.155
848613, 24.031, 14.696, 2.291, 3.723
849839, 22.219, 15.066, 2.600, 4.515
851254, 19.435, 13.711, 2.085, 4.060
852574, 21.824, 13.259, 1.931, 1.466
853989, 19.877, 14.614, 1.854, 4.077
855404, 18.834, 14.450, 2.600, 3.976
856818, 19.301, 15.189, 2.549, 4.549
858233, 20.534, 15.805, 2.652, 4.784
859553, 21.362, 16.338, 2.420, 1.651
860968, 16.724, 20.238, 1.159, 11.792
862288, 14.497, 23.810, 1.545, 28.015
863703, 11.547, 26.970, 0.901, 38.814
865117, 10.011, 35.632, 0.721, 49.208
866437, 7.357, 38.218, 1.030, 53.824
867852, 7.102, 43.637, 0.798, 65.145
869172, 5.761, 47.989, 0.489, 73.248
870587, 6.071, 44.458, 0.798, 67.065
871907, 5.894, 46.018, 0.901, 14.842
873322, 15.837, 17.816, 2.575, 3.858
874737, 20.706, 14.491, 1.905, 4.161
876151, 20.600, 15.599, 1.262, 4.447
877566, 16.665, 19.704, 2.935, 4.683
878886, 15.864, 20.361, 3.502, 4.414
880300, 15.542, 19.089, 2.420, 4.363
881621, 15.365, 20.895, 2.523, 3.959
883035, 13.896, 21.305, 2.240, 4.650
884450, 16.818, 18.514, 1.982, 3.150
885770, 14.133, 19.253, 1.982, 3.403
887186, 21.009, 14.245, 3.708, 5.441
888411, 21.717, 14.860, 3.270, 4.026
889731, 19.298, 16.420, 3.270, 4.953
890958, 18.940, 17.241, 2.446, 8.929
892278, 26.943, 18.309, 2.858, 5.003
